date,time,UE3_gyro_x,UE3_gyro_y,UE3_gyro_z
2018-12-13,04:22:55.220,-0.40101624,0.10925293,0.040802002000000004
2018-12-13,04:22:55.321,-0.10594177,0.03149414,0.04824829
2018-12-13,04:22:55.439,0.059173584,-0.072906494,-0.011398315
2018-12-13,04:22:55.525,-0.012207031,-0.0025939941,0.039733887
2018-12-13,04:22:55.625,0.2605133,0.009124756,0.030151367000000002
2018-12-13,04:22:55.723,0.01550293,0.0048675537,-0.08917236
2018-12-13,04:22:55.823,-0.38291929999999996,-0.10485839999999998,-0.034835815
2018-12-13,04:22:55.924,0.3116455,-0.037750244,-0.012466431000000002
2018-12-13,04:22:56.024,-0.03137207,-0.16770935,0.03440857
2018-12-13,04:22:56.124,0.045318604000000005,0.09434509,-0.023117065
2018-12-13,04:22:56.301,-0.16560364,0.07623291,0.028015137000000002
2018-12-13,04:22:56.330,0.03466797,0.021911621000000003,-0.054016113
2018-12-13,04:22:56.434,0.041061400000000005,0.24562073,0.119628906
2018-12-13,04:22:56.528,-0.2135315,0.11671448,0.16011047
2018-12-13,04:22:56.628,0.22109985,0.037887573,0.12709045
2018-12-13,04:22:56.727,-0.42126465,0.09648132,0.10684204
2018-12-13,04:22:56.827,0.098587036,-0.086746216,-0.0071411133
2018-12-13,04:22:56.928,-0.028182982999999998,-0.19754028,0.028015137000000002
2018-12-13,04:22:57.030,0.03892517,0.06665039,-0.03590393
2018-12-13,04:22:57.129,0.013366699,0.100738525,-0.07745361
2018-12-13,04:22:57.246,-0.27319336,-0.015380858999999998,-0.07424927
2018-12-13,04:22:57.337,-0.09635925,-0.10272217,-0.18183899
2018-12-13,04:22:57.435,0.28288270000000004,0.37983704,-0.081710815
2018-12-13,04:22:57.531,0.053848267000000005,0.24028015,-0.034835815
2018-12-13,04:22:57.632,0.0059051514,0.005935669,-0.0028839111
2018-12-13,04:22:57.732,-0.13256836,-0.016448975,0.06103515599999999
2018-12-13,04:22:57.831,-0.330719,-0.1282959,0.0077667236
2018-12-13,04:22:57.932,0.25624084,-0.1602478,0.11216736
2018-12-13,04:22:58.033,-0.11552429,0.037887573,0.1665039
2018-12-13,04:22:58.140,0.35212708,-0.16238403,0.15478516
2018-12-13,04:22:58.242,-0.059066772000000003,-0.096328735,-0.0028839111
2018-12-13,04:22:58.338,-0.055877685999999996,0.25306702,-0.14349365
2018-12-13,04:22:58.436,-0.20501709,-0.015380858999999998,-0.35655212
2018-12-13,04:22:58.535,-0.39250183,-0.19007874,-0.3267212
2018-12-13,04:22:58.635,0.53108215,0.07411194,-0.25534058
2018-12-13,04:22:58.736,0.041061400000000005,0.063446045,-0.21485901
2018-12-13,04:22:58.837,0.075149536,0.21685791,0.016296387
2018-12-13,04:22:58.937,-0.091033936,0.03363037,0.11323547
2018-12-13,04:22:59.059,-0.012207031,0.07304382,0.23893738
2018-12-13,04:22:59.147,-0.18476868,-0.028152466,0.17715454
2018-12-13,04:22:59.241,0.009109497,0.10820007,0.2868805
2018-12-13,04:22:59.339,0.006973266600000001,0.05067444,0.25065613
2018-12-13,04:22:59.439,0.27116394,-0.15066528,0.15264893
2018-12-13,04:22:59.539,-0.15281677,-0.26678467,-0.042297363
2018-12-13,04:22:59.639,0.14758301,0.10499573,-0.21380615
2018-12-13,04:22:59.740,0.16569519,-0.047332764000000006,-0.45881653
2018-12-13,04:22:59.841,-0.73231506,-0.055862427,-0.62072754
2018-12-13,04:22:59.958,0.335083,0.20619202,-0.5546875
2018-12-13,04:23:00.043,-0.34455872,-0.17196655,-0.49290466
2018-12-13,04:23:00.141,0.09539795,-0.07716369999999999,-0.1317749
2018-12-13,04:23:00.243,-0.18583679,-0.07928467,0.16862488
2018-12-13,04:23:00.342,0.07408142,0.11885071,0.26556396
2018-12-13,04:23:00.444,0.016555786,0.24880981,0.38061523
2018-12-13,04:23:00.544,-0.098480225,0.024032592999999998,0.30285645
2018-12-13,04:23:00.644,0.16462708,0.11138916,0.39126587
2018-12-13,04:23:00.745,0.04638672,0.079437256,0.34333800000000003
